id_dt_ib,name_dt_ib,iso,from_year,to_year,is_current
0596,villupuram,TN,2011,9999,1
0597,virudhunagar,TN,2001,9999,1
0598,karaikal,PY,1951,9999,1
0599,mahe,PY,1951,9999,1
0600,pondicherry,PY,1951,9999,1
0601,yanam,PY,1951,9999,1
0602,southandamans,AN,2011,9999,1
0603,nicobars,AN,2001,9999,1
0604,nuh,HR,2011,9999,1
0605,barnala,PB,1951,9999,1
0606,khunti,JH,2001,9999,1
0607,ramgarh,JH,2001,9999,1
0608,sasnagar,PB,2011,9999,1
0609,tarntaran,PB,2011,9999,1
0610,ariyalur,TN,2001,9999,1
0611,arwal,BR,2001,9999,1
0612,chirang,AS,2001,9999,1
0613,peren,NL,2001,9999,1
0614,kiphire,NL,2001,9999,1
0615,longleng,NL,2001,9999,1
0616,baksa,AS,2001,9999,1
0617,udalguri,AS,2001,9999,1
0618,kamrupmetro,AS,2011,9999,1
0619,palwal,HR,2011,9999,1
0620,kishtwar,JK,2011,9999,1
0621,ramban,JK,2011,9999,1
0622,kulgam,JK,2011,9999,1
0623,bandipora,JK,2011,9999,1
0624,samba,JK,2011,9999,1
0625,shopian,JK,2011,9999,1
0626,ganderbal,JK,2011,9999,1
0627,reasi,JK,2011,9999,1
0628,anjaw,AR,2001,9999,1
0629,pratapgarh,RJ,2011,9999,1
0630,chikkaballapura,KA,2001,9999,1
0631,ramanagara,KA,2001,9999,1
0632,northandmiddleandaman,AN,2011,9999,1
0633,kasganj,UP,2011,9999,1
0634,tiruppur,TN,2001,9999,1
0635,yadgir,KA,2001,9999,1
0636,bijapur,CT,2001,9999,1
0637,narayanpur,CT,2001,9999,1
0638,singrauli,MP,2001,9999,1
0639,alirajpur,MP,2001,9999,1
0640,amethi,UP,2011,9999,1
0641,tapi,GJ,2001,9999,1
0642,sukma,CT,2011,9999,1
0643,kondagaon,CT,2011,9999,1
0644,balodabazarbhatapara,CT,2011,9999,1
0645,gariyaband,CT,2011,9999,1
0646,balod,CT,2011,9999,1
0647,mungeli,CT,2011,9999,1
0648,surajpur,CT,2011,9999,1
0649,balrampurramanujganj,CT,2011,9999,1
0650,bemetara,CT,2011,9999,1
0651,fazilka,PB,2011,9999,1
0652,khowai,TR,2011,9999,1
0653,sepahijala,TR,2011,9999,1
0654,gomati,TR,2011,9999,1
0655,unakoti,TR,2011,9999,1
0656,northgarohills,ML,2011,9999,1
0657,eastjaintiahills,ML,2011,9999,1
0658,southwestkhasihills,ML,2011,9999,1
0659,sambhal,UP,2011,9999,1
0660,shamli,UP,2011,9999,1
0661,hapur,UP,2011,9999,1
0662,pathankot,PB,2011,9999,1
0663,southwestgarohills,ML,2011,9999,1
0664,alipurduar,WB,2011,9999,1
0665,palghar,MH,2011,9999,1
0666,longding,AR,2011,9999,1
0667,agarmalwa,MP,2011,9999,1
0668,chhotaudepur,GJ,2011,9999,1
0669,mahisagar,GJ,2011,9999,1
0670,southeast,DL,2011,9999,1
0671,shahdara,DL,2011,9999,1
0672,arvalli,GJ,2011,9999,1
0673,morbi,GJ,2011,9999,1
0674,devbhumidwarka,GJ,2011,9999,1
0675,girsomnath,GJ,2011,9999,1
0676,botad,GJ,2011,9999,1
0677,kradaadi,AR,2011,9999,1
0678,namsai,AR,2011,9999,1
0679,siang,AR,1961,9999,1
0680,nirmal,TG,2011,9999,1
0681,jagitial,TG,2011,9999,1
0682,peddapalli,TG,2011,9999,1
0683,rajannasircilla,TG,2011,9999,1
0684,mancherial,TG,2011,9999,1
0685,kamareddy,TG,2011,9999,1
0686,hanumakonda,TG,2011,9999,1
0687,jayashankarbhupalapally,TG,2011,9999,1
0688,mahabubabad,TG,2011,9999,1
0689,jangoan,TG,2011,9999,1
0690,bhadradrikothagudem,TG,2011,9999,1
0691,sangareddy,TG,2011,9999,1
0692,siddipet,TG,2011,9999,1
0693,wanaparthy,TG,2011,9999,1
0694,nagarkurnool,TG,2011,9999,1
0695,jogulambagadwal,TG,2011,9999,1
0696,suryapet,TG,2011,9999,1
0697,yadadribhuvanagiri,TG,2011,9999,1
0698,vikarabad,TG,2011,9999,1
0699,kumurambheemasifabad,TG,2011,9999,1
0700,medchalmalkajgiri,TG,2011,9999,1
0701,charkidadri,HR,2011,9999,1
0702,kalimpong,WB,2011,9999,1
0703,jhargram,WB,2011,9999,1
0704,paschimbardhaman,WB,2011,9999,1
0705,biswanath,AS,2011,9999,1
0706,majuli,AS,2011,9999,1
0707,southsalmaramancachar,AS,2011,9999,1
0708,charaideo,AS,2011,9999,1
0709,hojai,AS,2011,9999,1
0710,westkarbianglong,AS,2011,9999,1
0711,kakching,MN,2011,9999,1
0712,kangpokpi,MN,2011,9999,1
0713,jiribam,MN,2011,9999,1
0714,noney,MN,2011,9999,1
0715,pherzawl,MN,2011,9999,1
0716,tengnoupal,MN,1981,9999,1
0717,kamjong,MN,2011,9999,1
0718,kamle,AR,2011,9999,1
0719,lowersiang,AR,2011,9999,1
0720,mulugu,TG,2011,9999,1
0721,narayanpet,TG,2011,9999,1
0722,niwari,MP,2011,9999,1
0723,pakkekessang,AR,2011,9999,1
0724,leparada,AR,2011,9999,1
0725,shiyomi,AR,2011,9999,1
0726,hnahthial,MZ,2011,9999,1
0727,saitual,MZ,2011,9999,1
0728,khawzawl,MZ,2011,9999,1
0729,kallakurichi,TN,2011,9999,1
0730,chengalpattu,TN,2011,9999,1
0731,ranipet,TN,2011,9999,1
0732,tirupathur,TN,2011,9999,1
0733,tenkasi,TN,2011,9999,1
0734,gaurelapendramarwahi,CT,2011,9999,1
0735,mayiladuthurai,TN,2011,9999,1
0736,noklak,NL,2011,9999,1
0737,malerkotla,PB,2011,9999,1
0738,vijayanagar,KA,2011,9999,1
0739,bajali,AS,2011,9999,1
0740,easternwestkhasihills,ML,2011,9999,1
0741,pakyong,SK,2011,9999,1
0742,soreng,SK,2011,9999,1
0743,parvathipurammanyam,AP,2011,9999,1
0744,anakapalli,AP,2011,9999,1
0745,allurisitharamaraju,AP,2011,9999,1
0746,kakinada,AP,2011,9999,1
0747,drbrambedkarkonaseema,AP,2011,9999,1
0748,eluru,AP,2011,9999,1
0749,ntr,AP,2011,9999,1
0750,bapatla,AP,2011,9999,1
0751,palnadu,AP,2011,9999,1
0752,tirupati,AP,2011,9999,1
0753,annamayya,AP,2011,9999,1
0754,srisathyasai,AP,2011,9999,1
0755,nandyal,AP,2011,9999,1
0756,tamulpur,AS,2011,9999,1
0757,tseminyu,NL,2011,9999,1
0758,chumoukedima,NL,2011,9999,1
0759,khairagarhchhuikhadangandai,CT,2011,9999,1
0760,manendragarhchirmiribharatpurmcb,CT,2011,9999,1
0761,mohlamanpurambagarhchouki,CT,2011,9999,1
0762,sakti,CT,2011,9999,1
0763,sarangarhbilaigarh,CT,2011,9999,1
0764,niuland,NL,2011,9999,1
0765,shamator,NL,2011,9999,1
0766,mauganj,MP,2011,9999,1
0767,deeg,RJ,2011,9999,1
0768,didwanakuchaman,RJ,2011,9999,1
0769,dudu,RJ,2011,9999,1
0770,khairthaltijara,RJ,2011,9999,1
0771,gangapurcity,RJ,2011,9999,1
0772,phalodi,RJ,2011,9999,1
0773,neemkathana,RJ,2011,9999,1
0774,beawar,RJ,2011,9999,1
0775,balotra,RJ,2011,9999,1
0776,anoopgarh,RJ,2011,9999,1
0777,salumbar,RJ,2011,9999,1
0778,jodhpurgramin,RJ,2011,9999,1
0779,sanchor,RJ,2011,9999,1
0780,shahpura,RJ,2011,9999,1
0781,kekri,RJ,2011,9999,1
0782,kotputlibehror,RJ,2011,9999,1
0783,jaipurgramin,RJ,2011,9999,1
99900001,andaman,AN,1981,1991,0
99900002,andamannicobarislands,AN,1951,1971,0
99900003,andamans,AN,2001,2001,0
99900004,nicobar,AN,1981,1991,0
99900005,northmiddleandaman,AN,2001,2011,0
99900006,southandaman,AN,2011,2011,0
99900007,adilabad,AP,1961,2011,0
99900008,anantapur,AP,1961,2011,0
99900009,cuddapah,AP,1961,1991,0
99900010,hyderabad,AP,1961,2011,0
99900011,karimnagar,AP,1961,2011,0
99900012,khammam,AP,1961,2011,0
99900013,mahbubnagar,AP,1961,2011,0
99900014,medak,AP,1961,2011,0
99900015,nalgonda,AP,1961,2011,0
99900016,nellore,AP,1961,2011,0
99900017,nizamabad,AP,1961,2011,0
99900018,ongole,AP,1971,1971,0
99900019,rangareddi,AP,1981,1991,0
99900020,rangareddy,AP,2001,2011,0
99900021,warangal,AP,1961,2011,0
99900022,aborhills,AR,1951,1951,0
99900023,baliparafrontiertract,AR,1951,1951,0
99900024,kameng,AR,1961,1971,0
99900025,mishmihills,AR,1951,1951,0
99900026,subansiri,AR,1961,1971,0
99900027,tirapfrontiertract,AR,1951,1951,0
99900028,dhuburi,AS,1991,1991,0
99900029,garohills,AS,1951,1961,0
99900030,kamrupmetropolitan,AS,2001,2011,0
99900031,lushaihills,AS,1951,1951,0
99900032,mikirhills,AS,1971,1971,0
99900033,mizohills,AS,1961,1961,0
99900034,morigaon,AS,2001,2011,0
99900035,northcacharhills,AS,1971,1991,0
99900036,nowgong,AS,1951,1981,0
99900037,sibsagar,AS,1951,1991,0
99900038,unitedkhasijaintiahills,AS,1951,1961,0
99900039,unitedmikirnorthcacharhills,AS,1951,1961,0
99900040,champaran,BR,1951,1971,0
99900041,deoghar,BR,1991,1991,0
99900042,dhanbad,BR,1951,1991,0
99900043,dumka,BR,1991,1991,0
99900044,giridih,BR,1981,1991,0
99900045,godda,BR,1991,1991,0
99900046,gumla,BR,1991,1991,0
99900047,hazaribag,BR,1951,1991,0
99900048,kaimur,BR,2001,2011,0
99900049,lohardaga,BR,1991,1991,0
99900050,lohardarga,BR,1981,1981,0
99900051,monghyr,BR,1951,1971,0
99900052,palamau,BR,1951,1971,0
99900053,palamu,BR,1981,1991,0
99900054,pashchimisinghbhum,BR,1991,1991,0
99900055,purbachamparan,BR,1981,2011,0
99900056,purbisinghbhum,BR,1991,1991,0
99900057,purnea,BR,1951,1971,0
99900058,purulia,BR,1951,1951,0
99900059,ranchi,BR,1951,1991,0
99900060,sahibganj,BR,1991,1991,0
99900061,santalparganas,BR,1971,1991,0
99900062,santhalpargana,BR,1981,1981,0
99900063,santhalparganas,BR,1951,1961,0
99900064,shahabad,BR,1951,1971,0
99900065,singhbhum,BR,1951,1981,0
99900066,koriya,CT,2001,2011,0
99900067,dadranagarhaveli,DH,1951,2011,0
99900068,centraldelhi,DL,2001,2011,0
99900069,delhi,DL,1951,1991,0
99900070,eastdelhi,DL,2001,2011,0
99900071,northdelhi,DL,2001,2011,0
99900072,northeastdelhi,DL,2001,2011,0
99900073,northwestdelhi,DL,2001,2011,0
99900074,southdelhi,DL,2001,2011,0
99900075,southwestdelhi,DL,2001,2011,0
99900076,westdelhi,DL,2001,2011,0
99900077,daman,GA,1951,1981,0
99900078,diu,GA,1951,1981,0
99900079,goa,GA,1951,1981,0
99900080,ahmedabad,GJ,1961,2011,0
99900081,baroda,GJ,1961,1971,0
99900082,broach,GJ,1961,1971,0
99900083,centralsaurashtra,GJ,1951,1951,0
99900084,dangs,GJ,1961,1961,0
99900085,gohilwad,GJ,1951,1951,0
99900086,halar,GJ,1951,1951,0
99900087,junagarh,GJ,1981,1991,0
99900088,kaira,GJ,1961,1961,0
99900089,kutch,GJ,1951,1971,0
99900090,mehsana,GJ,1961,1991,0
99900091,sorath,GJ,1951,1951,0
99900092,thedangs,GJ,1971,2011,0
99900093,zalawad,GJ,1951,1951,0
99900094,kulu,HP,1971,1991,0
99900095,lahulspiti,HP,1971,2011,0
99900096,mahasu,HP,1951,1971,0
99900097,simla,HP,1971,1971,0
99900098,sirmoor,HP,1951,1951,0
99900099,sirmur,HP,1961,1961,0
99900100,gurgaon,HR,1971,2011,0
99900101,mewat,HR,2011,2011,0
99900102,kodarma,JH,2001,2011,0
99900103,pashchimisinghbhum,JH,2001,2011,0
99900104,purbisinghbhum,JH,2001,2011,0
99900105,sahibganj,JH,2001,2011,0
99900106,badgam,JK,1981,2011,0
99900107,bandipore,JK,2011,2011,0
99900108,baramula,JK,1971,2011,0
99900109,jammukashmir,JK,1951,1951,0
99900110,kargil,JK,1981,2011,0
99900111,ladakh,JK,1961,1991,0
99900112,leh,JK,2001,2011,0
99900113,punch,JK,1971,2011,0
99900114,rajauri,JK,1971,1991,0
99900115,shupiyan,JK,2011,2011,0
99900116,bagalkot,KA,2001,2011,0
99900117,bangalore,KA,1951,2011,0
99900118,bangalorerural,KA,1991,2011,0
99900119,belgaum,KA,1961,2011,0
99900120,bellary,KA,1961,2011,0
99900121,bijapur,KA,1961,2011,0
99900122,chamarajanagar,KA,2001,2011,0
99900123,chikmagalur,KA,1951,2011,0
99900124,chitaldurga,KA,1951,1951,0
99900125,coorg,KA,1951,1971,0
99900126,dakshinkannada,KA,1981,1991,0
99900127,davanagere,KA,2001,2011,0
99900128,dharwar,KA,1961,1981,0
99900129,gulbarga,KA,1961,2011,0
99900130,mysore,KA,1951,2011,0
99900131,northkanara,KA,1961,1971,0
99900132,shimoga,KA,1951,2011,0
99900133,southkanara,KA,1961,1971,0
99900134,tumkur,KA,1951,2011,0
99900135,uttarkannada,KA,1981,1991,0
99900136,alleppey,KL,1961,1991,0
99900137,cannanore,KL,1961,1981,0
99900138,palghat,KL,1961,1991,0
99900139,patthanamthitta,KL,1991,1991,0
99900140,quilon,KL,1951,1981,0
99900141,trichur,KL,1951,1991,0
99900142,trivandrum,KL,1951,1981,0
99900143,laccadive,LD,1951,1971,0
99900144,lakshadweep,LD,1981,2011,0
99900145,ahmadnagar,MH,1951,1981,0
99900146,ahmedabad,MH,1951,1951,0
99900147,amreli,MH,1951,1951,0
99900148,banaskantha,MH,1951,1951,0
99900149,baroda,MH,1951,1951,0
99900150,belgaum,MH,1951,1951,0
99900151,bhir,MH,1961,1981,0
99900152,bid,MH,1991,2011,0
99900153,bijapur,MH,1951,1951,0
99900154,broach,MH,1951,1951,0
99900155,buldana,MH,1991,2011,0
99900156,dangs,MH,1951,1951,0
99900157,dharwar,MH,1951,1951,0
99900158,dhulia,MH,1951,1981,0
99900159,eastkhandesh,MH,1951,1951,0
99900160,gondiya,MH,2001,2011,0
99900161,greaterbombay,MH,1951,1991,0
99900162,kaira,MH,1951,1951,0
99900163,kanara,MH,1951,1951,0
99900164,kolaba,MH,1951,1971,0
99900165,mehsana,MH,1951,1951,0
99900166,nasik,MH,1951,1991,0
99900167,panchmahals,MH,1951,1951,0
99900168,poona,MH,1951,1981,0
99900169,raigarh,MH,1981,2011,0
99900170,sabarkantha,MH,1951,1951,0
99900171,sataranorth,MH,1951,1951,0
99900172,satarasouth,MH,1951,1951,0
99900173,sholapur,MH,1951,1981,0
99900174,surat,MH,1951,1951,0
99900175,thana,MH,1951,1981,0
99900176,westkhandesh,MH,1951,1951,0
99900177,yeotmal,MH,1961,1981,0
99900178,garohills,ML,1971,1971,0
99900179,jaintiahills,ML,1981,2011,0
99900180,unitedkhasijaintiahills,ML,1971,1971,0
99900181,imphal,MN,1991,1991,0
99900182,manipur,MN,1951,1961,0
99900183,manipurcentral,MN,1971,1981,0
99900184,manipureast,MN,1971,1981,0
99900185,manipurnorth,MN,1971,1981,0
99900186,manipursouth,MN,1971,1981,0
99900187,manipurwest,MN,1971,1981,0
99900188,akola,MP,1951,1951,0
99900189,amravati,MP,1951,1951,0
99900190,bastar,MP,1951,1991,0
99900191,bhandara,MP,1951,1951,0
99900192,bhilsa,MP,1951,1951,0
99900193,bilaspur,MP,1951,1991,0
99900194,buldhana,MP,1951,1951,0
99900195,chanda,MP,1951,1951,0
99900196,durg,MP,1951,1991,0
99900197,gird,MP,1951,1951,0
99900198,goona,MP,1951,1951,0
99900199,hoshangabad,MP,1951,2011,0
99900200,khandwa,MP,1971,2011,0
99900201,nagpur,MP,1951,1951,0
99900202,narsimhapur,MP,1961,2011,0
99900203,nimar,MP,1951,1951,0
99900204,raigarh,MP,1951,1991,0
99900205,raipur,MP,1951,1991,0
99900206,rajnandgaon,MP,1981,1991,0
99900207,surguja,MP,1951,1991,0
99900208,vidishabhilsa,MP,1961,1961,0
99900209,wardha,MP,1951,1951,0
99900210,westnimar,MP,1961,1991,0
99900211,yeotmal,MP,1951,1951,0
99900212,chhimtuipui,MZ,1981,1991,0
99900213,mizoram,MZ,1971,1971,0
99900214,saiha,MZ,2001,2011,0
99900215,nagahills,NL,1951,1951,0
99900216,balasore,OR,1951,1971,0
99900217,baudh,OR,2001,2011,0
99900218,baudhkhondmals,OR,1961,1971,0
99900219,bolangir,OR,1951,1991,0
99900220,debagarh,OR,2001,2011,0
99900221,keonjhar,OR,1951,1991,0
99900222,nabarangapur,OR,2001,2011,0
99900223,phulabani,OR,1981,1991,0
99900224,phulbani,OR,1951,1951,0
99900225,subarnapur,OR,2001,2011,0
99900226,ambala,PB,1951,1961,0
99900227,bhatinda,PB,1951,1971,0
99900228,firozpur,PB,1971,2011,0
99900229,gurgaon,PB,1951,1961,0
99900230,hissar,PB,1951,1961,0
99900231,jullundur,PB,1951,1981,0
99900232,kangra,PB,1951,1961,0
99900233,karnal,PB,1951,1961,0
99900234,kohistan,PB,1951,1951,0
99900235,lahaulspiti,PB,1961,1961,0
99900236,mahendragarh,PB,1961,1961,0
99900237,mohindergarh,PB,1951,1951,0
99900238,muktsar,PB,2001,2011,0
99900239,rohtak,PB,1951,1961,0
99900240,ropar,PB,1971,1971,0
99900241,sahibzadaajitsinghnagar,PB,2011,2011,0
99900242,simla,PB,1951,1961,0
99900243,puducherry,PY,2001,2011,0
99900244,chitorgarh,RJ,1961,1991,0
99900245,chittaurgarh,RJ,2001,2011,0
99900246,dhaulpur,RJ,1991,2011,0
99900247,jalor,RJ,1951,2011,0
99900248,jhunjhunun,RJ,2001,2011,0
99900249,kotah,RJ,1951,1951,0
99900250,eastdistrict,SK,1981,1991,0
99900251,eastsikkim,SK,2001,2011,0
99900252,northdistrict,SK,1981,1991,0
99900253,northsikkim,SK,2001,2011,0
99900254,sikkim,SK,1951,1971,0
99900255,southdistrict,SK,1981,1991,0
99900256,southsikkim,SK,2001,2011,0
99900257,westdistrict,SK,1981,1991,0
99900258,westsikkim,SK,2001,2011,0
99900259,aurangabad,TG,1951,1951,0
99900260,bhir,TG,1951,1951,0
99900261,bidar,TG,1951,1951,0
99900262,gulbarga,TG,1951,1951,0
99900263,mahbubnagar,TG,1951,1951,0
99900264,nanded,TG,1951,1951,0
99900265,osmanabad,TG,1951,1951,0
99900266,parbhani,TG,1951,1951,0
99900267,raichur,TG,1951,1951,0
99900268,anantapur,TN,1951,1951,0
99900269,bellary,TN,1951,1951,0
99900270,chidambaranar,TN,1991,1991,0
99900271,chingleput,TN,1951,1991,0
99900272,chittoor,TN,1951,1951,0
99900273,cuddapah,TN,1951,1951,0
99900274,dindigulanna,TN,1991,1991,0
99900275,eastgodavari,TN,1951,1951,0
99900276,guntur,TN,1951,1951,0
99900277,kancheepuram,TN,2001,2011,0
99900278,kanyakumari,TN,1961,1991,0
99900279,krishna,TN,1951,1951,0
99900280,kurnool,TN,1951,1951,0
99900281,madras,TN,1951,1991,0
99900282,malabar,TN,1951,1951,0
99900283,nellore,TN,1951,1951,0
99900284,nilgiri,TN,1961,1991,0
99900285,nilgiris,TN,1951,1951,0
99900286,northarcot,TN,1951,1991,0
99900287,pasumponmuthuramalingathevar,TN,1991,1991,0
99900288,periyar,TN,1981,1991,0
99900289,southarcot,TN,1951,1991,0
99900290,southkanara,TN,1951,1951,0
99900291,srikakulam,TN,1951,1951,0
99900292,tanjore,TN,1951,1951,0
99900293,thoothukkudi,TN,2001,2011,0
99900294,tiruchirapalli,TN,1951,2001,0
99900295,tirunelvelikattabomman,TN,1991,1991,0
99900296,tiruvannamalaisambuvarayar,TN,1991,1991,0
99900297,viluppuram,TN,2001,2011,0
99900298,vizagapatanam,TN,1951,1951,0
99900299,westgodavari,TN,1951,1951,0
99900300,tripura,TR,1951,1961,0
99900301,allahabad,UP,1951,2011,0
99900302,almora,UP,1951,1991,0
99900303,banares,UP,1951,1951,0
99900304,chamoli,UP,1961,1991,0
99900305,dehra,UP,1951,1951,0
99900306,dehradun,UP,1961,1991,0
99900307,faizabad,UP,1951,2011,0
99900308,garhwal,UP,1951,1991,0
99900309,hardwar,UP,1991,1991,0
99900310,jyotibaphulenagar,UP,2001,2011,0
99900311,kanpur,UP,1951,1981,0
99900312,kanshiramnagar,UP,2001,2011,0
99900313,mahamayanagar,UP,2001,2011,0
99900314,mahrajganj,UP,2001,2001,0
99900315,nainital,UP,1951,1991,0
99900316,pithoragarh,UP,1961,1991,0
99900317,santkabirnagar,UP,2001,2011,0
99900318,santravidasnagar,UP,2001,2011,0
99900319,shrawasti,UP,2001,2011,0
99900320,sidhharthnagar,UP,1991,1991,0
99900321,tehrigarhwal,UP,1951,1991,0
99900322,uttarkashi,UP,1961,1991,0
99900323,garhwal,UT,2001,2011,0
99900324,hardwar,UT,2001,2011,0
99900325,udhamsinghnagar,UT,2001,2011,0
99900326,barddhaman,WB,1981,2011,0
99900327,burdwan,WB,1951,1971,0
99900328,calcutta,WB,1951,1991,0
99900329,darjiling,WB,1981,2011,0
99900330,haora,WB,1981,2011,0
99900331,hugli,WB,1981,2011,0
99900332,kochbihar,WB,1981,2011,0
99900333,maldah,WB,1981,2011,0
99900334,medinipur,WB,1981,1991,0
99900335,midnapore,WB,1961,1971,0
99900336,midnapur,WB,1951,1951,0
99900337,northtwentyfourparganas,WB,1991,2011,0
99900338,puruliya,WB,1981,2011,0
99900339,southtwentyfourparganas,WB,1991,2011,0
99900340,twentyfourparganas,WB,1951,1981,0
99900341,westdinajpur,WB,1951,1991,0
